controller,cell,time_s,pack_current_A,balancing_current_A,cell_current_A,voltage_V,soc,positive_gradient_mol_m3,total_overpotential_V
SOC,Cell 2,40.0,2.5,0.0,2.5,3.9213751185554684,0.7543310657596372,914.1582888839657,-0.05802597430612376
SOC,Cell 3,40.0,2.5,-0.25,2.25,3.89198358097121,0.7146808510638298,684.2327059762262,-0.061062365850016176
SOC,Cell 4,40.0,2.5,0.0,2.5,3.9389412599522937,0.7743883277216612,914.157082019763,-0.05869884400647207
SOC,Cell 1,50.0,2.5,0.25,2.75,3.9480100506524334,0.7923611111111111,1315.8160454854878,-0.05451684374840035
SOC,Cell 2,50.0,2.5,0.0,2.5,3.9180832758563158,0.7529138321995464,1036.1593776084374,-0.0579669280893547
SOC,Cell 3,50.0,2.5,-0.25,2.25,3.8897256178154413,0.7133510638297873,756.502572669724,-0.06175062019138848
SOC,Cell 4,50.0,2.5,0.0,2.5,3.9354718864376146,0.7729854096520765,1036.1608266481708,-0.058631478817836424
SOC,Cell 1,60.0,2.5,0.25,2.75,3.9439789109206647,0.7908333333333333,1471.4598363501568,-0.05380458280330904
SOC,Cell 2,60.0,2.5,0.0,2.5,3.9151223470821352,0.7514965986394557,1144.844529033664,-0.05791212644957313
SOC,Cell 3,60.0,2.5,-0.25,2.25,3.887656074169215,0.7120212765957448,818.2295239223608,-0.06235054236547275
SOC,Cell 4,60.0,2.5,0.0,2.5,3.9323477608042383,0.7715824915824918,1144.8434001069036,-0.058568929393886984
SOC,Cell 1,70.0,2.5,0.25,2.75,3.940282714950509,0.7893055555555555,1614.5914238812306,-0.053176505458601475
SOC,Cell 2,70.0,2.5,0.0,2.5,3.912405993758442,0.750079365079365,1243.6206848516704,-0.05786047837723128
SOC,Cell 3,70.0,2.5,-0.25,2.25,3.8857084972140905,0.7106914893617022,872.6490984072431,-0.06287275413943812
SOC,Cell 4,70.0,2.5,0.0,2.5,3.9294802731981315,0.7701795735129071,1243.6201100613725,-0.058509952334950405
SOC,Cell 1,80.0,2.5,0.25,2.75,3.936859241270546,0.7877777777777777,1747.4178112197155,-0.05262172254580296
SOC,Cell 2,80.0,2.5,0.0,2.5,3.9098814452385424,0.7486621315192743,1334.552331380779,-0.0578113069889602
SOC,Cell 3,80.0,2.5,-0.25,2.25,3.8838449014041405,0.7093617021276597,921.6878448410313,-0.0633267557578428
SOC,Cell 4,80.0,2.5,0.0,2.5,3.9268154722321755,0.7687766554433224,1334.5536432984663,-0.058453778863953115
SOC,Cell 1,90.0,2.5,0.25,2.75,3.933661946182952,0.7862499999999999,1871.5597220947518,-0.052130840225175626
SOC,Cell 2,90.0,2.5,0.0,2.5,3.9075106374271464,0.7472448979591836,1419.1322294477213,-0.05776412297151871
SOC,Cell 3,90.0,2.5,-0.25,2.25,3.8820393285449675,0.7080319148936172,966.704765901731,-0.06372093964737667
SOC,Cell 4,90.0,2.5,0.0,2.5,3.924314408047796,0.7673737373737377,1419.1331220595275,-0.05839985356595802
SOC,Cell 1,100.0,2.5,0.25,2.75,3.9306554913757776,0.7847222222222221,1988.2271574279366,-0.05169573065782274
SOC,Cell 2,100.0,2.5,0.0,2.5,3.905266017543116,0.7458276643990929,1498.4369312608105,-0.0577185725042527
SOC,Cell 3,100.0,2.5,-0.25,2.25,3.880274274817989,0.7067021276595746,1008.6466180786811,-0.06406270654736793
SOC,Cell 4,100.0,2.5,0.0,2.5,3.921948784312298,0.765970819304153,1498.4365764668073,-0.05834777354678306
SOC,Cell 1,110.0,2.5,0.25,2.75,3.9278130379094844,0.7831944444444443,2098.3222012973038,-0.05130934937437261
SOC,Cell 2,110.0,2.5,0.0,2.5,3.9031274643774085,0.7444104308390022,1573.2443671091423,-0.05767439792745514
SOC,Cell 3,110.0,2.5,-0.25,2.25,3.8785380708262727,0.7053723404255321,1048.1662093351786,-0.06435857217307202
SOC,Cell 4,110.0,2.5,0.0,2.5,3.919697966353624,0.7645679012345683,1573.2431444464091,-0.058297245307236054
SOC,Cell 1,120.0,2.5,0.25,2.75,3.92511357191798,0.7816666666666665,2202.540948733863,-0.05096557464732044
SOC,Cell 2,120.0,2.5,0.0,2.5,3.9010797981765,0.7429931972789114,1644.1332024011172,-0.05763140654769542
SOC,Cell 3,120.0,2.5,-0.25,2.25,3.8768226869821762,0.7040425531914896,1085.7250919570317,-0.06461426251433622
SOC,Cell 4,120.0,2.5,0.0,2.5,3.9175464187031572,0.7631649831649836,1644.1325102546434,-0.058248049317109765
SOC,Cell 1,130.0,2.5,0.25,2.75,3.9225398279321237,0.7801388888888887,2301.453058872069,-0.050659071523783274
SOC,Cell 2,130.0,2.5,0.0,2.5,3.899110747523546,0.7415759637188207,1711.5676114942216,-0.05758944516185357
SOC,Cell 3,130.0,2.5,-0.25,2.25,3.87512187493033,0.702712765957447,1121.6824227653933,-0.06483479860761315
SOC,Cell 4,130.0,2.5,0.0,2.5,3.915481656494646,0.7617620650953989,1711.5670691510059,-0.058200011746445394
SOC,Cell 1,140.0,2.5,0.25,2.75,3.9200768454780315,0.7786111111111109,2395.557280671727,-0.05038517884289141
SOC,Cell 2,140.0,2.5,0.0,2.5,3.897209860440906,0.74015873015873,1775.9424987289785,-0.057548386312034086
SOC,Cell 3,140.0,2.5,-0.25,2.25,3.8734305320785616,0.7013829787234045,1156.32674686597,-0.0650245804351428
SOC,Cell 4,140.0,2.5,0.0,2.5,3.9134930019792944,0.7603591470258142,1775.9424859661558,-0.05815298718799888
SOC,Cell 1,150.0,2.5,0.25,2.75,3.917712821326159,0.7770833333333331,2485.2418478204772,-0.05013984056872668
SOC,Cell 2,150.0,2.5,0.0,2.5,3.8953690580582676,0.7387414965986393,1837.5532835642625,-0.05750813447971293
SOC,Cell 3,150.0,2.5,-0.25,2.25,3.8717449872774856,0.700053191489362,1189.8647604509322,-0.06518746788398783
SOC,Cell 4,150.0,2.5,0.0,2.5,3.9115723237783673,0.7589562289562295,1837.5515768251535,-0.058106867624282896
SOC,Cell 1,160.0,2.5,0.25,2.75,3.9154370485576306,0.7755555555555553,2570.867249354352,-0.0499195060963506
SOC,Cell 2,160.0,2.5,0.0,2.5,3.8935813012560807,0.7373242630385486,1896.6552644335607,-0.05746860943815398
SOC,Cell 3,160.0,2.5,-0.25,2.25,3.8700625846217616,0.6987234042553194,1222.4435277706657,-0.06532684551576089
SOC,Cell 4,160.0,2.5,0.0,2.5,3.9097123412012604,0.7575533108866448,1896.6570484177391,-0.05806155944875451
SOC,Cell 1,170.0,2.5,0.25,2.75,3.913241220151077,0.7740277777777775,2652.7081183273594,-0.04972108709173245
SOC,Cell 2,170.0,2.5,0.0,2.5,3.891840729548939,0.7359070294784579,1953.4548854109198,-0.057429747476020865
SOC,Cell 3,170.0,2.5,-0.25,2.25,3.8683806576226334,0.6973936170212769,1254.2009204037558,-0.06544567368613044
SOC,Cell 4,170.0,2.5,0.0,2.5,3.9079073942648614,0.7561503928170601,1953.455080818494,-0.05801699302054322
SOC,Cell 1,180.0,2.5,0.25,2.75,3.9111176008163318,0.7724999999999997,2731.02808840902,-0.04954187784261985
SOC,Cell 2,180.0,2.5,0.0,2.5,3.8901424368414252,0.7344897959183672,2008.1184979724603,-0.05739149834262744
SOC,Cell 3,180.0,2.5,-0.25,2.25,3.8666978010520596,0.6960638297872344,1285.2085437732248,-0.06554655220061492
SOC,Cell 4,180.0,2.5,0.0,2.5,3.9061524062257993,0.7547474747474754,2008.120490583413,-0.057973108581986114
SOC,Cell 1,190.0,2.5,0.25,2.75,3.909059484572439,0.770972222222222,2806.0585450332137,-0.049379514569144925
SOC,Cell 2,190.0,2.5,0.0,2.5,3.8884816872006356,0.7330725623582764,2060.8089041956882,-0.05735381540250504
SOC,Cell 3,190.0,2.5,-0.25,2.25,3.8650120325937314,0.6947340425531918,1315.5595403267662,-0.06563175058423143
SOC,Cell 4,190.0,2.5,0.0,2.5,3.9044427620146616,0.7533445566778907,2060.8116152336406,-0.05792985415079027
SOC,Cell 1,200.0,2.5,0.25,2.75,3.9070608105682596,0.7694444444444442,2878.013311115785,-0.04923192901112963
SOC,Cell 2,200.0,2.5,0.0,2.5,3.886854312322866,0.7316553287981857,2111.665405288066,-0.05731666025827392
SOC,Cell 3,200.0,2.5,-0.25,2.25,3.8633219240939685,0.6934042553191493,1345.317727311372,-0.06570325819689893
SOC,Cell 4,200.0,2.5,0.0,2.5,3.9027743320612958,0.751941638608306,2111.668476061084,-0.057887185629615034
SOC,Cell 1,210.0,2.5,0.25,2.75,3.9051163933860114,0.7679166666666664,2947.0772560364367,-0.049097315356106244
SOC,Cell 2,210.0,2.5,0.0,2.5,3.8852566293392368,0.730238095238095,2160.8070611870644,-0.05728000127468481
SOC,Cell 3,210.0,2.5,-0.25,2.25,3.861626190171705,0.6920744680851068,1374.5384654804493,-0.06576281595919527
SOC,Cell 4,210.0,2.5,0.0,2.5,3.9011435553550946,0.7505387205387213,2160.8083887343637,-0.05784506730485882
SOC,Cell 1,220.0,2.5,0.25,2.75,3.9032213683016495,0.7663888888888886,3013.429060718562,-0.04897409118543651
SOC,Cell 2,220.0,2.5,0.0,2.5,3.8836852396411077,0.7288208616780043,2208.341757725899,-0.05724381110073148
SOC,Cell 3,220.0,2.5,-0.25,2.25,3.8599240232318457,0.6907446808510642,1403.254983816815,-0.06581194995236962
SOC,Cell 4,220.0,2.5,0.0,2.5,3.8995470694293095,0.7491358024691366,2208.342502134401,-0.05780346693700449
SOC,Cell 1,230.0,2.5,0.25,2.75,3.901371855320093,0.7648611111111108,3077.2108532229176,-0.04886087902421558
SOC,Cell 2,230.0,2.5,0.0,2.5,3.882137302841894,0.7274036281179136,2254.352372654197,-0.05720806950336492
SOC,Cell 3,230.0,2.5,-0.25,2.25,3.8582147745177537,0.6894148936170217,1431.494472625407,-0.06585199577775375
SOC,Cell 4,230.0,2.5,0.0,2.5,3.8979822059410636,0.7477328843995519,2254.3521863095084,-0.0577623617701549
SOC,Cell 1,240.0,2.5,0.25,2.75,3.8995642437837486,0.763333333333333,3138.55849474496,-0.048756472420548744
SOC,Cell 2,240.0,2.5,0.0,2.5,3.8806101500291383,0.7259863945578229,2298.9151778574706,-0.05717275883441724
SOC,Cell 3,240.0,2.5,-0.25,2.25,3.8564981288196134,0.6880851063829792,1459.2715512559812,-0.06588412366208575
SOC,Cell 4,240.0,2.5,0.0,2.5,3.8964464308326656,0.7463299663299672,2298.914696357271,-0.05772173127086393
SOC,Cell 1,250.0,2.5,0.25,2.75,3.8977954638393193,0.7618055555555552,3197.5886746455626,-0.04865981859163157
SOC,Cell 2,250.0,2.5,0.0,2.5,3.879101451175032,0.7245691609977322,2342.091387558801,-0.05713786560934282
SOC,Cell 3,250.0,2.5,-0.25,2.25,3.8547739986269933,0.6867553191489366,1486.5941590954963,-0.06590935822408886
SOC,Cell 4,250.0,2.5,0.0,2.5,3.894937575908113,0.7449270482603825,2342.0919943807894,-0.057681559789050235
SOC,Cell 1,260.0,2.5,0.25,2.75,3.8960624954755074,0.7602777777777774,3254.4200176768413,-0.048569993539491756
SOC,Cell 2,260.0,2.5,0.0,2.5,3.8776088642636406,0.7231519274376415,2383.9441199296634,-0.05710337662150583
SOC,Cell 3,260.0,2.5,-0.25,2.25,3.8530423196976846,0.6854255319148941,1513.4736582004602,-0.0659285952299252
SOC,Cell 4,260.0,2.5,0.0,2.5,3.8934534073882756,0.7435241301907978,2383.950882656369,-0.057641831252021006
SOC,Cell 1,270.0,2.5,0.25,2.75,3.8943628437884774,0.7587499999999996,3309.1513611338764,-0.04848619192679715
SOC,Cell 2,270.0,2.5,0.0,2.5,3.8761302849250034,0.7217346938775507,2424.5259751902013,-0.05706928151492824
SOC,Cell 3,270.0,2.5,-0.25,2.25,3.8513033376183623,0.6840957446808515,1539.912565659049,-0.06594261958740795
SOC,Cell 4,270.0,2.5,0.0,2.5,3.8919920953801395,0.7421212121212131,2424.5406956537227,-0.057602534490797344
SOC,Cell 1,280.0,2.5,0.25,2.75,3.8926941475889683,0.7572222222222218,3361.878513785181,-0.04840770809145456
SOC,Cell 2,280.0,2.5,0.0,2.5,3.874663643836644,0.72031746031746,2463.8888692637483,-0.05703557049727208
SOC,Cell 3,280.0,2.5,-0.25,2.25,3.8495572502366966,0.682765957446809,1565.9210740273666,-0.0659521166795177
SOC,Cell 4,280.0,2.5,0.0,2.5,3.890551789612225,0.7407182940516284,2463.9130204114335,-0.05756365832700387
SOC,Cell 1,290.0,2.5,0.25,2.75,3.8910541156030343,0.755694444444444,3412.6967495083604,-0.04833392298092253
SOC,Cell 2,290.0,2.5,0.0,2.5,3.8732067782530804,0.7189002267573693,2502.090452074248,-0.05700223280097254
SOC,Cell 3,290.0,2.5,-0.25,2.25,3.8478045513196335,0.6814361702127665,1591.5019759981428,-0.06595768713573558
SOC,Cell 4,290.0,2.5,0.0,2.5,3.8891307028085214,0.7393153759820437,2502.1177841089193,-0.057525192354199804
SOC,Cell 1,300.0,2.5,0.25,2.75,3.8894408173042985,0.7541666666666662,3461.6876383704202,-0.04826429646561704
SOC,Cell 2,300.0,2.5,0.0,2.5,3.8717586204348207,0.7174829931972786,2539.1343233205844,-0.05696926999306466
SOC,Cell 3,300.0,2.5,-0.25,2.25,3.8460465612234582,0.680106382978724,1616.6277052159621,-0.06595986112058987
SOC,Cell 4,300.0,2.5,0.0,2.5,3.887727263824189,0.737912457912459,2539.195964392464,-0.05748712836980231
SOC,Cell 1,310.0,2.5,0.25,2.75,3.887852378211629,0.7526388888888884,3508.931480233479,-0.04819835532224943
SOC,Cell 2,310.0,2.5,0.0,2.5,3.8703169993983453,0.7160657596371879,2575.0803861760614,-0.05693667103627926
SOC,Cell 3,310.0,2.5,-0.25,2.25,3.8442835462045344,0.6787765957446814,1641.3231186733087,-0.06595909452640461
SOC,Cell 4,310.0,2.5,0.0,2.5,3.8863398945944096,0.7365095398428743,2575.1892275661558,-0.057449458819698554
SOC,Cell 1,320.0,2.5,0.25,2.75,3.8862870752053826,0.7511111111111106,3554.503754977306,-0.048135684829563666
SOC,Cell 2,320.0,2.5,0.0,2.5,3.8688797509294517,0.7146485260770972,2609.9890684748643,-0.05690442504904049
SOC,Cell 3,320.0,2.5,-0.25,2.25,3.842515732973127,0.6774468085106389,1665.6199980643341,-0.06595578473706254
SOC,Cell 4,320.0,2.5,0.0,2.5,3.8849671102987573,0.7351066217732896,2610.1362797726433,-0.057412176408815366
SOC,Cell 1,330.0,2.5,0.25,2.75,3.8847433085252976,0.7495833333333328,3598.4755658325957,-0.0480759218714568
SOC,Cell 2,330.0,2.5,0.0,2.5,3.8674445673138274,0.7132312925170065,2643.9287156595565,-0.05687251972412644
SOC,Cell 3,330.0,2.5,-0.25,2.25,3.8407446771337788,0.6761170212765963,1689.497401448625,-0.0659502870948605
SOC,Cell 4,330.0,2.5,0.0,2.5,3.8836074946938792,0.7337037037037049,2644.072926173558,-0.05737527492516056
SOC,Cell 1,340.0,2.5,0.25,2.75,3.8832196428710533,0.748055555555555,3640.910873053881,-0.04801874977101589
SOC,Cell 2,340.0,2.5,0.0,2.5,3.866012496959875,0.7118140589569157,2676.7999912275372,-0.05684097926622973
SOC,Cell 3,340.0,2.5,-0.25,2.25,3.838973129002015,0.6747872340425538,1712.8881144222596,-0.06594291965664223
SOC,Cell 4,340.0,2.5,0.0,2.5,3.882259721346703,0.7323007856341202,2677.030893410163,-0.05733874943627207
SOC,Cell 1,350.0,2.5,0.25,2.75,3.8817146734398036,0.7465277777777772,3681.873643368878,-0.04796388981335165
SOC,Cell 2,350.0,2.5,0.0,2.5,3.8645802325310314,0.710396825396825,2708.723423276202,-0.05680977973622756
SOC,Cell 3,350.0,2.5,-0.25,2.25,3.8372005587149047,0.6734574468085113,1735.871188368529,-0.06593393945173502
SOC,Cell 4,350.0,2.5,0.0,2.5,3.8809224579714017,0.7308978675645355,2709.0430963892177,-0.0573025944364955
SOC,Cell 1,360.0,2.5,0.25,2.75,3.8802271246338687,0.7449999999999994,3721.4219955370354,-0.04791109874897339
SOC,Cell 2,360.0,2.5,0.0,2.5,3.863145482154453,0.7089795918367343,2739.769142457073,-0.05677890864898386
SOC,Cell 3,360.0,2.5,-0.25,2.25,3.835427146150983,0.6721276595744687,1758.49783790937,-0.06592357449031734
SOC,Cell 4,360.0,2.5,0.0,2.5,3.879594467427282,0.7294949494949508,2740.1376380390248,-0.05726680588097585
SOC,Cell 1,370.0,2.5,0.25,2.75,3.878755800341715,0.7434722222222216,3759.610676665245,-0.047860163594563424
SOC,Cell 2,370.0,2.5,0.0,2.5,3.8617060359742412,0.7075623582766436,2770.0037324868026,-0.05674835464101165
SOC,Cell 3,370.0,2.5,-0.25,2.25,3.8336555119794347,0.6707978723404262,1780.7172151540249,-0.06591203865072848
SOC,Cell 4,370.0,2.5,0.0,2.5,3.878274528006553,0.728092031425366,2770.3422760792164,-0.05723137969765589
SOC,Cell 1,380.0,2.5,0.25,2.75,3.877299558625662,0.7419444444444439,3796.4922115376285,-0.04781089752663583
SOC,Cell 2,380.0,2.5,0.0,2.5,3.860263780778967,0.7061451247165529,2799.2906450049995,-0.056718148976528646
SOC,Cell 3,380.0,2.5,-0.25,2.25,3.8318885401323266,0.6694680851063837,1802.469961234521,-0.06589952076208969
SOC,Cell 4,380.0,2.5,0.0,2.5,3.876961449443968,0.7266891133557813,2799.6832550393156,-0.05719631218420473
SOC,Cell 1,390.0,2.5,0.25,2.75,3.875857306610278,0.7404166666666661,3832.1166293964484,-0.04776313684092343
SOC,Cell 2,390.0,2.5,0.0,2.5,3.8588153300547052,0.7047278911564622,2827.75826853935,-0.056688266797114514
SOC,Cell 3,390.0,2.5,-0.25,2.25,3.8301259971381554,0.6681382978723411,1823.8313748860387,-0.06588616734533387
SOC,Cell 4,390.0,2.5,0.0,2.5,3.8756540566567708,0.7252861952861966,2828.185922150693,-0.057161599860651585
SOC,Cell 1,400.0,2.5,0.25,2.75,3.874428010065318,0.7388888888888883,3866.5311662228796,-0.04771673811334907
SOC,Cell 2,400.0,2.5,0.0,2.5,3.8573589598113776,0.7033106575963715,2855.453045655093,-0.05665870083419673
SOC,Cell 3,400.0,2.5,-0.25,2.25,3.8283687649954827,0.6668085106382986,1844.829184940243,-0.06587211243463917
SOC,Cell 4,400.0,2.5,0.0,2.5,3.8743512017682256,0.7238832772166119,2855.8742778865926,-0.057127239515526784
SOC,Cell 1,410.0,2.5,0.25,2.75,3.8730106744104713,0.7373611111111105,3899.780816970379,-0.04767157560204051
SOC,Cell 2,410.0,2.5,0.0,2.5,3.8558931770589493,0.7018934240362807,2882.4113361456402,-0.056629446057590634
SOC,Cell 3,410.0,2.5,-0.25,2.25,3.8266193345544064,0.6654787234042561,1865.4218761961342,-0.0658574827830326
SOC,Cell 4,410.0,2.5,0.0,2.5,3.8730517542351377,0.7224803591470272,2882.771157669751,-0.05709322819336764
SOC,Cell 1,420.0,2.5,0.25,2.75,3.8716043385977317,0.7358333333333327,3931.908548780054,-0.04762753900819512
SOC,Cell 2,420.0,2.5,0.0,2.5,3.8544184745182837,0.70047619047619,2908.5734595781432,-0.05660051699848855
SOC,Cell 3,420.0,2.5,-0.25,2.25,3.8248796531879226,0.6641489361702135,1885.5900875225643,-0.06584238656742139
SOC,Cell 4,420.0,2.5,0.0,2.5,3.8717545858159057,0.7210774410774425,2908.899073649085,-0.05705956296043684
SOC,Cell 1,430.0,2.5,0.25,2.75,3.8702080548881113,0.7343055555555549,3962.956283189256,-0.04758453129682144
SOC,Cell 2,430.0,2.5,0.0,2.5,3.852932957499298,0.6990589569160993,2934.0007467861433,-0.05657190310039873
SOC,Cell 3,430.0,2.5,-0.25,2.25,3.823150686014556,0.662819148936171,1905.3543698751914,-0.06582691307995789
SOC,Cell 4,430.0,2.5,0.0,2.5,3.870458565098496,0.7196745230078578,2934.2804435508297,-0.05702624085102939
SOC,Cell 1,440.0,2.5,0.25,2.75,3.868820890738468,0.7327777777777771,3992.964613762898,-0.047542467137294736
SOC,Cell 2,440.0,2.5,0.0,2.5,3.8514357067148746,0.6976417233560086,2958.708919524488,-0.05654360316814759
SOC,Cell 3,440.0,2.5,-0.25,2.25,3.8214339066451073,0.6614893617021285,1924.7107407514711,-0.0658111435037917
SOC,Cell 4,440.0,2.5,0.0,2.5,3.8691625563558874,0.7182716049382731,2958.9375804866904,-0.05699325887778328
SOC,Cell 1,450.0,2.5,0.25,2.75,3.8674419180841197,0.7312499999999993,4021.9732651191234,-0.047501271332700476
SOC,Cell 2,450.0,2.5,0.0,2.5,3.849925871210474,0.6962244897959179,2982.7134315339754,-0.056515616029889734
SOC,Cell 3,450.0,2.5,-0.25,2.25,3.819730496657235,0.6601595744680859,1943.6637218103233,-0.06579514793472371
SOC,Cell 4,450.0,2.5,0.0,2.5,3.867865430239644,0.7168686868686884,2982.892115071816,-0.05696061417737185
SOC,Cell 1,460.0,2.5,0.25,2.75,3.866070370194473,0.7297222222222215,4050.0127549485,-0.04746087989589497
SOC,Cell 2,460.0,2.5,0.0,2.5,3.8484025024140647,0.6948072562358272,3006.037373167608,-0.05648793922632969
SOC,Cell 3,460.0,2.5,-0.25,2.25,3.818041710175891,0.6588297872340434,1962.2109062912027,-0.06577898841949184
SOC,Cell 4,460.0,2.5,0.0,2.5,3.8665662199477806,0.7154657687991037,3006.1568139062256,-0.05692830598001708
SOC,Cell 1,470.0,2.5,0.25,2.75,3.864705338885984,0.7281944444444437,4077.1201239341244,-0.04742123448787207
SOC,Cell 2,470.0,2.5,0.0,2.5,3.8468650509301394,0.6933900226757365,3028.689267081263,-0.05646057273655192
SOC,Cell 3,470.0,2.5,-0.25,2.25,3.8163687546194263,0.6575000000000009,1980.347341849156,-0.06576271952742721
SOC,Cell 4,470.0,2.5,0.0,2.5,3.8652637344139515,0.714062850729519,3028.755905894781,-0.05689633065690739
SOC,Cell 1,480.0,2.5,0.25,2.75,3.8633459195722093,0.7266666666666659,4103.331283689249,-0.04738228365867721
SOC,Cell 2,480.0,2.5,0.0,2.5,3.8453129909223223,0.6919727891156457,3050.6806785900226,-0.056433515981002255
SOC,Cell 3,480.0,2.5,-0.25,2.25,3.8147126912280114,0.6561702127659583,1998.0691870868307,-0.06574638890855879
SOC,Cell 4,480.0,2.5,0.0,2.5,3.863956848679443,0.7126599326599343,3050.709861043968,-0.056864685464090195
SOC,Cell 1,490.0,2.5,0.25,2.75,3.861991215313052,0.7251388888888881,4128.68070719306,-0.04734398209102521
SOC,Cell 2,490.0,2.5,0.0,2.5,3.843745804657751,0.690555555555555,3072.0276077930794,-0.05640676744516783
SOC,Cell 3,490.0,2.5,-0.25,2.25,3.8130739371976174,0.6548404255319158,2015.3950190548821,-0.0657300353776119
SOC,Cell 4,490.0,2.5,0.0,2.5,3.8626444244902665,0.7112570145903496,3072.039618486393,-0.05683336751447619
SOC,Cell 1,500.0,2.5,0.25,2.75,3.860640351211791,0.7236111111111103,4153.200607403167,-0.04730629008128824
SOC,Cell 2,500.0,2.5,0.0,2.5,3.842162742229328,0.6891383219954643,3092.76209775636,-0.056380322536916605
SOC,Cell 3,500.0,2.5,-0.25,2.25,3.811453172716442,0.6535106382978733,2032.3265642042022,-0.06571369484131265
SOC,Cell 4,500.0,2.5,0.0,2.5,3.8613254406951834,0.7098540965207649,3092.760006059547,-0.0568023753084001
SOC,Cell 1,510.0,2.5,0.25,2.75,3.8592926851844367,0.7220833333333325,4176.909878191129,-0.04726917581786938
SOC,Cell 2,510.0,2.5,0.0,2.5,3.8405636036027424,0.6877210884353736,3112.8952938090915,-0.0563541807028784
SOC,Cell 3,510.0,2.5,-0.25,2.25,3.8098508399410695,0.6521808510638307,2048.870191383679,-0.06569739810597205
SOC,Cell 4,510.0,2.5,0.0,2.5,3.8599989410236484,0.7084511784511802,3112.8826261413233,-0.0567717080046368
SOC,Cell 1,520.0,2.5,0.25,2.75,3.8579472286140506,0.7205555555555547,4199.844169928418,-0.04723260675140055
SOC,Cell 2,520.0,2.5,0.0,2.5,3.838948099533119,0.6863038548752829,3132.4483278500957,-0.0563283394772147
SOC,Cell 3,520.0,2.5,-0.25,2.25,3.8082671395664063,0.6508510638297882,2065.0370949058647,-0.0656811714708601
SOC,Cell 4,520.0,2.5,0.0,2.5,3.858663761025815,0.7070482603815955,3132.429914376655,-0.05674136221391153
SOC,Cell 1,530.0,2.5,0.25,2.75,3.8566031041174322,0.7190277777777769,4222.03203648793,-0.047196555549081635
SOC,Cell 2,530.0,2.5,0.0,2.5,3.8373161461523155,0.6848866213151922,3151.438974626257,-0.056302796913255945
SOC,Cell 3,530.0,2.5,-0.25,2.25,3.806702595684583,0.6495212765957457,2080.820143440614,-0.06566503969658372
SOC,Cell 4,530.0,2.5,0.0,2.5,3.8573188365871074,0.7056453423120108,3151.4195402207224,-0.05671133562270821
SOC,Cell 1,540.0,2.5,0.25,2.75,3.8552594190306455,0.7174999999999991,4243.501457292341,-0.04716099790537415
SOC,Cell 2,540.0,2.5,0.0,2.5,3.8356680143712305,0.6834693877551015,3169.8755257307166,-0.05627755251649696
SOC,Cell 3,540.0,2.5,-0.25,2.25,3.8051570474585934,0.6481914893617031,2096.2354082313013,-0.06564902204168435
SOC,Cell 4,540.0,2.5,0.0,2.5,3.855963113431492,0.7042424242424261,3169.8692562715223,-0.05668162586948444
SOC,Cell 1,550.0,2.5,0.25,2.75,3.8539153478528423,0.7159722222222213,4264.275780133294,-0.04712591318635269
SOC,Cell 2,550.0,2.5,0.0,2.5,3.834003714409949,0.6820521541950108,3187.783779438905,-0.056252602942149135
SOC,Cell 3,550.0,2.5,-0.25,2.25,3.803630345546405,0.6468617021276606,2111.293866716105,-0.06563313568078251
SOC,Cell 4,550.0,2.5,0.0,2.5,3.8545957360196113,0.7028395061728414,3187.7882209303425,-0.05665223240868753
SOC,Cell 1,560.0,2.5,0.25,2.75,3.852570090201203,0.7144444444444435,4284.375753711454,-0.04709128355217507
SOC,Cell 2,560.0,2.5,0.0,2.5,3.832323517401675,0.68063492063492,3205.1843047117036,-0.05622794567132973
SOC,Cell 3,560.0,2.5,-0.25,2.25,3.802122222471987,0.645531914893618,2126.0069832841873,-0.0656173954513725
SOC,Cell 4,560.0,2.5,0.0,2.5,3.853215722671146,0.7014365881032567,3205.1927217976627,-0.05662315308485602
SOC,Cell 1,570.0,2.5,0.25,2.75,3.8512227099139715,0.7129166666666658,4303.8273753217245,-0.047057091729783576
SOC,Cell 2,570.0,2.5,0.0,2.5,3.830627903483406,0.6792176870748293,3222.0947663707884,-0.05620357867274876
SOC,Cell 3,570.0,2.5,-0.25,2.25,3.8006326721141197,0.6442021276595755,2140.370970876321,-0.06560181586797006
SOC,Cell 4,570.0,2.5,0.0,2.5,3.8518221344778665,0.700033670033672,3222.0984170886404,-0.05659438584807545
SOC,Cell 1,580.0,2.5,0.25,2.75,3.8498723190518915,0.711388888888888,4322.652912960657,-0.04702332301644816
SOC,Cell 2,580.0,2.5,0.0,2.5,3.828917755401698,0.6778004535147386,3238.521602972276,-0.056179501759235445
SOC,Cell 3,580.0,2.5,-0.25,2.25,3.7991612794381675,0.642872340425533,2154.3954671248684,-0.06558640814876275
SOC,Cell 4,580.0,2.5,0.0,2.5,3.850414103617879,0.6986307519640873,3238.519359870297,-0.05656592895366954
SOC,Cell 1,590.0,2.5,0.25,2.75,3.8485180213309347,0.7098611111111102,4340.8736847677565,-0.04698996435922606
SOC,Cell 2,590.0,2.5,0.0,2.5,3.8271940135390876,0.6763832199546479,3254.475060848443,-0.056155713997143225
SOC,Cell 3,590.0,2.5,-0.25,2.25,3.797707711437293,0.6415425531914905,2168.083173264041,-0.06557118271200893
SOC,Cell 4,590.0,2.5,0.0,2.5,3.848990816820742,0.6972278338945026,3254.469161405894,-0.05653778071001162
